GEOID,name,state
4848318,Mikes,TX
4848750,Mi Ranchito Estate,TX
4849032,Montague,TX
4849300,Moraida,TX
48493000102,1.02,TX
484930001021,1.02.1,TX
484930001022,1.02.2,TX
48493000103,1.03,TX
484930001031,1.03.1,TX
484930001032,1.03.2,TX
48493000104,1.04,TX
484930001041,1.04.1,TX
484930001042,1.04.2,TX
484930001043,1.04.3,TX
48493000201,2.01,TX
484930002011,2.01.1,TX
484930002012,2.01.2,TX
48493000202,2.02,TX
484930002021,2.02.1,TX
484930002022,2.02.2,TX
48493000300,3.0,TX
484930003001,3.1,TX
484930003002,3.2,TX
484930003003,3.3,TX
48493000402,4.02,TX
484930004021,4.02.1,TX
484930004022,4.02.2,TX
48493000403,4.03,TX
484930004031,4.03.1,TX
484930004032,4.03.2,TX
484930004033,4.03.3,TX
484930004034,4.03.4,TX
48493000404,4.04,TX
484930004041,4.04.1,TX
484930004042,4.04.2,TX
484930004043,4.04.3,TX
48493000500,5.0,TX
484930005001,5.1,TX
484930005002,5.2,TX
484930005003,5.3,TX
48493000600,6.0,TX
484930006001,6.1,TX
484930006002,6.2,TX
484930006003,6.3,TX
4850232,Myrtle Springs,TX
4850322,Narciso Pena,TX
4850742,Netos,TX
4851552,Nina,TX
4851654,Nocona Hills,TX
4852362,Northridge,TX
4852992,Oakhurst,TX
4853004,Oak Island,TX
4853718,Old Escobares,TX
4853946,Olivia Lopez de Gutierrez,TX
4853970,Olmito and Olmito,TX
4854186,Orason,TX
4854509,Owl Ranch,TX
4854558,Pablo Pena,TX
4854666,Paisano Park,TX
4854846,Palo Blanco,TX
4854868,Paloma Creek,TX
4854872,Paloma Creek South,TX
4854876,Palo Pinto,TX
4856644,Pena,TX
4856804,Perezville,TX
4856864,Perrin,TX
4857566,Pine Harbor,TX
4857932,Placedo,TX
4858232,Pleasant Hill,TX
4858586,Point Venture,TX
4858952,Port O'Connor,TX
4859156,Powderly,TX
4859420,Preston,TX
4859726,Providence,TX
4859794,Pueblo East,TX
4859798,Pueblo Nuevo,TX
4860026,Quail Creek,TX
4860098,Quesada,TX
4860290,Rafael Pena,TX
4860380,Ramireno,TX
4860408,Ramirez-Perez,TX
4860422,Ramos,TX
4860478,Ranchitos Del Norte,TX
4860480,Ranchitos East,TX
4860554,Rancho Viejo,TX
4860608,Randolph AFB,TX
4861040,Redfield,TX
4861124,Redland,TX
4861454,Regino Ramirez,TX
4861724,Ricardo,TX
4862292,Rivera,TX
4862318,Rivereno,TX
4862468,Riviera,TX
4863332,Rosharon,TX
4864322,Salineño North,TX
4864442,Sammy Martinez,TX
4864460,Sam Rayburn,TX
4865049,San Carlos I,TX
4865050,San Carlos II,TX
4865210,Sandoval,TX
4865240,Sand Springs,TX
4865378,San Fernando,TX
4865532,San Juan,TX
4865678,Santa Anna,TX
4865774,Santa Rosa,TX
4865777,Santel,TX
4865876,Sarita,TX
4866000,Savannah,TX
4866368,Scurry,TX
4866536,Seco Mines,TX
4867010,Shadybrook,TX
4867554,Sherwood Shores,TX
4867775,Siesta Acres,TX
4869072,South La Paloma,TX
4869708,Spring Gardens,TX
4870052,Staples,TX
4870688,Study Butte,TX
4871264,Sunset,TX
4871274,Sunset,TX
4871289,Sunset Acres,TX
4871820,Tanquecitos South Acres,TX
4871824,Tanquecitos South Acres II,TX
4871966,Taylor Landing,TX
4872248,Terlingua,TX
4872758,Thompsonville,TX
4872902,Thunderbird Bay,TX
4872950,Tierra Dorada,TX
4872954,Tierra Verde,TX
4872992,Tilden,TX
4873148,Tivoli,TX
4873562,Travis Ranch,TX
4874372,Union Valley,TX
4874667,Valle Hermoso,TX
4874668,Valle Verde,TX
4874670,Valle Vista,TX
4875432,Victoria Vera,TX
4875617,Villarreal,TX
4875752,Volente,TX
4875764,Von Ormy,TX
4876564,Warren,TX
4876924,Webberville,TX
4877080,Welch,TX
4877490,Western Lake,TX
4877680,Westminster,TX
4877746,Weston Lakes,TX
4878040,Westwood Shores,TX
4879204,Wildwood,TX
4879676,Windemere,TX
4880724,Zarate,TX
4901905,Apple Valley,UT
4905380,Beryl Junction,UT
4906590,Bluebell,UT
4906920,Bonanza,UT
4908787,Bryce Canyon City,UT
4910440,Carbonville,UT
4912200,Central,UT
4912260,Central Valley,UT
4913740,Clear Creek,UT
4915720,Copperton,UT
4918090,Dammeron Valley,UT
4919020,Deseret,UT
4920780,Dutch John,UT
4920890,East Carbon,UT
4921880,Echo,UT
4921990,Eden,UT
4922875,Emigration Canyon,UT
4923310,Enterprise,UT
4924410,Fairfield,UT
4925910,Flaming Gorge,UT
4927270,Fremont,UT
4933100,Hanksville,UT
4935120,Hideout,UT
4936730,Hoytsville,UT
4937690,Independence,UT
4939040,Jensen,UT
4941020,Kenilworth,UT
4944870,Liberty,UT
4948170,Marion,UT
4952460,Mountain Green,UT
4954330,Newcastle,UT
4955760,Oasis,UT
4959280,Peoa,UT
4960270,Pine Valley,UT
4969280,Silver Summit,UT
4970190,Snyderville,UT
4972060,Spring Glen,UT
4974040,Summit,UT
4974370,Sunnyside,UT
4974590,Sutherland,UT
4975470,Teasdale,UT
4975800,Thatcher,UT
4976180,Thompson Springs,UT
4980310,Veyo,UT
4981190,Wanship,UT
4983730,West Wood,UT
4984950,Wolf Creek,UT
5000625,Alburg,VT
5001750,Ascutney,VT
5002800,Barnet,VT
5004150,Beecher Falls,VT
5005125,Benson,VT
5005725,Bethel,VT
5008950,Bristol,VT
5011725,Canaan,VT
5011875,Castleton,VT
5012175,Cavendish,VT
5015175,Concord,VT
5016075,Coventry,VT
5017050,Danville,VT
5017650,Dorset,VT
5019075,East Barre,VT
5019600,East Burke,VT
5021700,East Middlebury,VT
5021850,East Montpelier,VT
5025600,Fairlee,VT
5028000,Glover,VT
5029425,Graniteville,VT
5030100,Greensboro,VT
5030325,Greensboro Bend,VT
5030475,Groton,VT
5031750,Hardwick,VT
5032350,Hartland,VT
5033550,Hinesburg,VT
5035500,Irasburg,VT
5040450,Lowell,VT
5049000,Newport Center,VT
5050500,North Hartland,VT
5051925,North Springfield,VT
5052825,Norwich,VT
5055525,Pittsford,VT
5055750,Plainfield,VT
5057400,Proctorsville,VT
5057625,Putney,VT
5057775,Quechee,VT
5058000,Randolph,VT
5058525,Readsboro,VT
5059050,Richford,VT
5059200,Richmond,VT
5060025,Rochester,VT
5064225,Shelburne,VT
5068050,South Royalton,VT
5070450,Stowe,VT
5073450,Troy,VT
5075250,Waitsfield,VT
5077800,Websterville,VT
5077875,Wells,VT
5084100,Williamstown,VT
5084625,Wilmington,VT
5085000,Windsor,VT
5086050,Worcester,VT
510050701002,701.2,VA
510050701003,701.3,VA
5101256,Allisonia,VA
5101640,Amelia Court House,VA
5102064,Apple Mountain Lake,VA
5102248,Arcola,VA
5103208,Arrington,VA
5103320,Ashburn,VA
5103528,Atlantic,VA
5103608,Augusta Springs,VA
5104856,Baskerville,VA
5105200,Bayside,VA
5105336,Bealeton,VA
5106275,Belmont,VA
5106336,Belmont Estates,VA
5106424,Belspring,VA
5106512,Belview,VA
5106712,Benns Church,VA
5107160,Bethel Manor,VA
5107400,Big Island,VA
5107944,Blairs,VA
5107976,Bland,VA
5108264,Blue Ridge Shores,VA
5108320,Bobtown,VA
5108675,Boston,VA
5108708,Boswell's Corner,VA
5109064,Bracey,VA
5109188,Brambleton,VA
5109248,Brandermill,VA
5109752,Brightwood,VA
5109952,Broadlands,VA
5110776,Buckhall,VA
5110856,Buckingham Courthouse,VA
5111245,Bull Run Mountain Estates,VA
5111470,Burke Centre,VA
5112136,Callaghan,VA
5112264,Calverton,VA
5112590,Camptown,VA
5112915,Captains Cove,VA
5113160,Carrollton,VA
5113192,Carrsville,VA
5113403,Cascades,VA
5113624,Catlett,VA
5113635,Cats Bridge,VA
5114312,Central Garage,VA
5114904,Charles City,VA
5114995,Chase Crossing,VA
5115176,Cherry Hill,VA
5116240,Chester Gap,VA
5116736,Churchville,VA
5117632,Clover,VA
5117776,Cluster Springs,VA
5118880,Concord,VA
5119560,Countryside,VA
5119571,County Center,VA
5120436,Crosspointe,VA
5120768,Cumberland,VA
5121016,Dahlgren Center,VA
5121312,Dante,VA
5121776,Deep Creek,VA
5121872,Deerfield,VA
5122064,Deltaville,VA
5123392,Dranesville,VA
5123408,Draper,VA
5123732,Dulles Town Center,VA
5124544,East Lexington,VA
5124816,Ebony,VA
5125488,Elliston,VA
5125792,Emory,VA
5125877,Enon,VA
5125968,Esmont,VA
5126592,Fairfax Station,VA
5126701,Fair Lakes,VA
5126875,Fair Oaks,VA
5126944,Fairview,VA
5128496,Flint Hill,VA
5128528,Floris,VA
5129628,Franklin Farm,VA
5129840,Free Union,VA
5130384,Gargatha,VA
5130480,Gasburg,VA
5130618,George Mason,VA
5131488,Glenvar,VA
5131808,Goochland,VA
5132320,Gratton,VA
5132560,Greenbackville,VA
5132592,Greenbriar,VA
5132624,Greenbush,VA
5133824,Gwynn,VA
5135160,Hanover,VA
5135240,Harborton,VA
5135640,Harriston,VA
5135912,Hayfield,VA
5136216,Heathsville,VA
5136445,Henry Fork,VA
5137544,Hiwassee,VA
5138032,Hollymead,VA
5138504,Horntown,VA
5138632,Hot Springs,VA
5139544,Independent Hill,VA
5139920,Innsbrook,VA
5140216,Ivanhoe,VA
5140248,Ivy,VA
5142536,King and Queen Court House,VA
5142568,King George,VA
5142664,Kings Park,VA
5142680,Kings Park West,VA
5142746,Kingstowne,VA
5142792,King William,VA
5143224,Lafayette,VA
5143359,Lake Caroline,VA
5143392,Lake Holiday,VA
5143420,Lake Land'Or,VA
5143430,Lake of the Woods,VA
5143600,Lake Wilderness,VA
5144048,Lansdowne,VA
5144430,Laurel Hill,VA
5144952,Lee Mont,VA
5146760,Long Branch,VA
5147136,Loudoun Valley Estates,VA
5147224,Lovingston,VA
5147296,Lowes Island,VA
5147496,Lunenburg,VA
5148445,McMullin,VA
5148450,McNair,VA
5148776,Makemie Park,VA
5148996,Manchester,VA
5149320,Mappsburg,VA
5149336,Mappsville,VA
5149656,Marshall,VA
5149792,Marumsco,VA
5149998,Mason Neck,VA
5150020,Massanetta Springs,VA
5150104,Mathews,VA
5150200,Maurertown,VA
5150568,Meadowbrook,VA
5150776,Meadow View,VA
5151362,Metompkin,VA
5151432,Middlebrook,VA
51515,Bedford city,VA
51515050100,501.0,VA
515150501001,501.1,VA
515150501002,501.2,VA
515150501003,501.3,VA
515150501004,501.4,VA
515150501005,501.5,VA
5151544,Midland,VA
5152408,Modest Town,VA
5152968,Montvale,VA
5153031,Moorefield Station,VA
5153480,Motley,VA
5153584,Mountain Road,VA
5153944,Mount Hermon,VA
5154120,Mount Sidney,VA
5155000,Nathalie,VA
5155272,Neabsco,VA
5155400,Nellysford,VA
5155448,Nelsonia,VA
5155528,New Baltimore,VA
5155608,New Church,VA
5155720,New Hope,VA
5155758,Newington Forest,VA
5155800,New Kent,VA
5156048,New River,VA
5157870,Nottoway Court House,VA
5158104,Oak Grove,VA
5158184,Oak Hall,VA
5159416,Opal,VA
5160392,Palmyra,VA
5160500,Pantops,VA
5160840,Parrott,VA
5160888,Passapatanzy,VA
5160920,Pastoria,VA
5162738,Piney Mountain,VA
5163190,Plum Creek,VA
5164152,Potomac Mills,VA
5164512,Prices Fork,VA
5164560,Prince George,VA
5164976,Pungoteague,VA
5165280,Quinby,VA
5165776,Ravensworth,VA
5167256,Riner,VA
5167331,Rivanna,VA
5167352,Riverdale,VA
5167704,Riverview,VA
5168470,Rockwood,VA
5169360,Ruckersville,VA
5170112,Saluda,VA
5170256,Sandston,VA
5170352,Sanford,VA
5170520,Savage Town,VA
5170528,Savageville,VA
5170704,Schuyler,VA
5170715,Scotland,VA
5171040,Sedley,VA
5171264,Seven Mile Ford,VA
5171625,Shawneeland,VA
5171810,Shenandoah Farms,VA
5171825,Shenandoah Retreat,VA
5171826,Shenandoah Shores,VA
5172080,Shipman,VA
5172935,Skyland Estates,VA
5173376,Snowville,VA
5173760,Southern Gateway,VA
5173894,Southampton Meadows,VA
5174100,South Riding,VA
5174120,South Run,VA
5174160,Southside Chesconessex,VA
5174384,Sperryville,VA
5174848,Springville,VA
5174916,Stafford Courthouse,VA
5175376,Sterling,VA
5175702,Stone Ridge,VA
5176464,Sugarland Run,VA
5176912,Sussex,VA
5177648,Tasley,VA
5177856,Temperanceville,VA
5177925,Templeton,VA
5178532,Thynedale,VA
5179768,Twin Lakes,VA
5180016,Union Level,VA
5180120,University Center,VA
5180165,University of Virginia,VA
5182371,Wakefield,VA
5183056,Warfield,VA
5183088,Warm Springs,VA
5183568,Wattsville,VA
5184366,West Falls Church,VA
5185608,Whitesville,VA
5187008,Wintergreen,VA
5187333,Woodburn,VA
5187380,Woodlake,VA
5187430,Woodlawn,VA
5188145,Yogaville,VA
5300380,Addy,WA
5301045,Alder,WA
5301150,Alderton,WA
5301430,Allyn,WA
5301745,Altoona,WA
5301780,Amanda Park,WA
5302060,Anderson Island,WA
5304347,Barney's Junction,WA
5304370,Barstow,WA
5305140,Belfair,WA
5305735,Bethel,WA
5307390,Bothell East,WA
5307395,Bothell West,WA
5307397,Boulevard Park,WA
5307485,Boyds,WA
5308335,Browns Point,WA
5308500,Bryant,WA
5308640,Buena,WA
5308770,Bunk Foss,WA
5308885,Burley,WA
5309810,Canterwood,WA
5310645,Cavalero,WA
5311325,Chain Lake,WA
5311685,Chelan Falls,WA
5312175,Chico,WA
5312525,Clallam Bay,WA
5312735,Clayton,WA
5312820,Clear Lake,WA
5312875,Clearview,WA
5313015,Cliffdell,WA
5313215,Clover Creek,WA
5315325,Cowiche,WA
5315780,Crocker,WA
5316165,Curlew,WA
5316170,Curlew Lake,WA
5316585,Danville,WA
5316760,Dash Point,WA
5317215,Deep River,WA
5317880,Disautel,WA
5318195,Dollar Corner,WA
5318265,Donald,WA
5318775,Duluth,WA
5319420,Eastgate,WA
5319515,East Hill-Meridian,WA
5319630,Eastmont,WA
5321800,Enetai,WA
5323160,Fairwood,WA
5323690,Fern Prairie,WA
5323830,Fife Heights,WA
5324425,Fobes Hill,WA
5325300,Four Lakes,WA
5327680,Gorst,WA
5328135,Grapeview,WA
5328450,Grays River,WA
5328590,Green Bluff,WA
5329430,Hansville,WA
5330030,Hat Island,WA
5330305,Hazel Dell,WA
5330690,Herron Island,WA
5330750,High Bridge,WA
5331540,Hogans Corner,WA
5331985,Home,WA
5332125,Hoodsport,WA
5333380,Inglewood-Finn Hill,WA
5333890,Jamestown,WA
5334890,Kapowsin,WA
5334960,Keller,WA
5335450,Ketron Island,WA
5335555,Key Center,WA
5335625,Keyport,WA
5335835,Kingsgate,WA
5336100,Klahanie,WA
5336920,La Grande,WA
5337100,Lake Cassidy,WA
5337345,Lake Holm,WA
5337917,Lake Stickney,WA
5337920,Lake Tapps,WA
5338420,Larch Way,WA
5338705,Laurier,WA
5339930,Lofall,WA
5340105,Longbranch,WA
5340350,Loomis,WA
5340385,Loon Lake,WA
5340570,Lower Elochoman,WA
5341645,McKenna,WA
5341785,McMillin,WA
5342310,Malo,WA
5342345,Malone,WA
5342380,Malott,WA
5342835,Manson,WA
5343255,Maplewood,WA
5344480,Mead,WA
5344585,Meadowdale,WA
5345355,Methow,WA
5345870,Mill Creek East,WA
5346090,Mineral,WA
5346725,Monroe North,WA
5349030,Nile,WA
5349765,North Fort Lewis,WA
5349940,North Lynnwood,WA
5350115,North Puyallup,WA
5350195,Northwest Stanwood,WA
5351410,Onalaska,WA
5351830,Orient,WA
5352285,Outlook,WA
5352378,Oyehut,WA
5352530,Pacific Beach,WA
5352600,Packwood,WA
5353265,Parker,WA
5354213,Picnic Point,WA
5354405,Pine Grove,WA
5355015,Point Roberts,WA
5355540,Porter,WA
5355612,Port Gamble Tribal Comunity,WA
5356150,Prairie Heights,WA
5356555,Puget Island,WA
5356660,Purdy,WA
5356905,Queets,WA
5357030,Qui-nai-elt Village,WA
5357140,Raft Island,WA
5358865,Riverton,WA
5359390,Rocky Point,WA
5359845,Rosburg,WA
5359880,Rosedale,WA
5360580,Ryderwood,WA
5361235,Santiago,WA
5362120,Seabeck,WA
5363245,Sekiu,WA
5363545,Shadow Lake,WA
5364380,Silver Firs,WA
5364610,Sisco Heights,WA
5364755,Skamokawa Valley,WA
5365810,South Creek,WA
5366220,Southworth,WA
5367167,Spokane Valley,WA
5367435,Stansberry Lake,WA
5367805,Steptoe,WA
5368410,Summit View,WA
5368480,Sunday Lake,WA
5369280,Swede Heaven,WA
5370245,Tampico,WA
5371995,Torboy,WA
5373065,Twin Lakes,WA
5373255,Union,WA
5373580,Upper Elochoman,WA
5373885,Valley,WA
5374445,Vaughn,WA
5376615,Wauna,WA
5378780,Wilderness Rim,WA
5378995,Willapa,WA
5379555,Wollochet,WA
5400196,Accoville,WV
5401660,Amherstdale,WV
5402188,Apple Grove,WV
5403460,Aurora,WV
5404732,Bartley,WV
5404780,Bartow,WV
5405068,Beards Fork,WV
5406052,Belva,WV
5406436,Bergoo,WV
5406748,Berwind,WV
5407204,Big Chimney,WV
5407228,Big Creek,WV
5407516,Big Sandy,WV
5407756,Birch River,WV
5408764,Bluewell,WV
5408956,Bolt,WV
5409100,Boomer,WV
5409364,Bowden,WV
5409868,Brandywine,WV
5409964,Brenton,WV
5410876,Bruno,WV
5410948,Brush Fork,WV
5411212,Bud,WV
5411620,Burlington,WV
5413468,Carolina,WV
5413684,Cass,WV
5414212,Century,WV
5414630,Charlton Heights,WV
5414716,Chauncey,WV
5414812,Chelyan,WV
5417380,Comfort,WV
5417836,Corinne,WV
5418388,Covel,WV
5419300,Crum,WV
5419324,Crumpler,WV
5419492,Cucumber,WV
5419948,Dailey,WV
5420764,Deep Water,WV
5421628,Dixie,WV
5423140,East Dailey,WV
5423644,Eccles,WV
5426716,Falling Waters,WV
5426812,Falls View,WV
5427196,Fenwick,WV
5428948,Frank,WV
5429716,Gallipolis Ferry,WV
5429740,Galloway,WV
5430724,Ghent,WV
5431732,Glen Ferris,WV
5431756,Glen Fork,WV
5431876,Glen Jean,WV
5432068,Glen White,WV
5433100,Great Cacapon,WV
5433124,Green Bank,WV
5433436,Green Spring,WV
5433580,Greenview,WV
5434180,Gypsy,WV
5436292,Helen,WV
5436340,Helvetia,WV
5436484,Henlawson,WV
5436628,Hepzibah,WV
5437036,Hico,WV
5437444,Hilltop,WV
5438260,Hometown,WV
5439412,Huntersville,WV
5439676,Idamay,WV
5440444,Itmann,WV
5440636,Jacksonburg,WV
5441010,Jefferson,WV
5442292,Justice,WV
5443828,Kimberly,WV
5443852,Kincaid,WV
5444188,Kistler,WV
5444548,Kopperston,WV
5445292,Lashmeet,WV
5445580,Lavalette,WV
5446420,Lesage,WV
5447788,Littleton,WV
5449732,McConnell,WV
5452372,Matheny,WV
5452588,Maybeury,WV
5453692,Middleway,WV
5454508,Minden,WV
5455132,Monaville,WV
5456212,Mount Carbon,WV
5457916,Neibert,WV
5458180,Nettie,WV
5458756,New Richmond,WV
5460628,Omar,WV
5461660,Page,WV
5461684,Pageton,WV
5462788,Pentress,WV
5463484,Pickens,WV
5465596,Prichard,WV
5465668,Prince,WV
5466460,Rachel,WV
5466484,Racine,WV
5466892,Rand,WV
5467228,Raysal,WV
5467252,Reader,WV
5469100,Robinette,WV
5469844,Roderfield,WV
5470468,Rossmore,WV
5471476,Salt Rock,WV
5472004,Sarah Ann,WV
5472292,Scarbro,WV
5473252,Shannondale,WV
5473444,Shenandoah Junction,WV
5473876,Shrewsbury,WV
5475796,Spelter,WV
5476084,Springfield,WV
5476996,Stollings,WV
5480476,Tioga,WV
5481484,Twilight,WV
5482564,Valley Bend,WV
5482756,Valley Head,WV
5482852,Van,WV
5483332,Verdunville,WV
5483764,Vivian,WV
5484916,Waverly,WV
5486932,Whitmer,WV
5488276,Wolf Summit,WV
5500150,Abrams,WI
5501100,Allenton,WI
5501650,Amberg,WI
5501950,Angelica,WI
5502600,Argonne,WI
5502700,Arkansaw,WI
5502725,Arkdale,WI
5503175,Ashippun,WI
5504150,Babcock,WI
5504300,Baileys Harbor,WI
5504525,Bancroft,WI
5504925,Barronett,WI
5507532,Birch Hill,WI
5508560,Bluffview,WI
5508925,Boulder Junction,WI
5509800,Bristol,WI
5510550,Brule,WI
5511250,Burnett,WI
5511500,Butte des Morts,WI
5511650,Cable,WI
5511950,Caledonia,WI
5512675,Caroline,WI
5513150,Cataract,WI
5513880,Chain O' Lakes,WI
5514175,Chelsea,WI
5514450,Chili,WI
5514850,Clam Lake,WI
5516350,Collins,WI
5517150,Cornucopia,WI
5518500,Dale,WI
5518625,Dalton,WI
5518650,Danbury,WI
5519600,Delwood,WI
5520125,Diamond Bluff,WI
5520167,Diaperville,WI
5520275,Dodge,WI
5520725,Downsville,WI
5520875,Drummond,WI
5520975,Dunbar,WI
5521375,Dyckesville,WI
5522700,Edmund,WI
5523025,Elcho,WI
5523475,Ellison Bay,WI
5523900,Emerald,WI
5524475,Eureka,WI
5526175,Florence,WI
5526575,Forest Junction,WI
5527412,Franks Field,WI
5528925,Gibbsville,WI
5529500,Glen Haven,WI
5529675,Glidden,WI
5529750,Goodman,WI
5529900,Gordon,WI
5529950,Gotham,WI
5530100,Grand Marsh,WI
5530150,Grand View,WI
5531075,Greenbush,WI
5531375,Greenleaf,WI
5531475,Green Valley,WI
5531975,Hager City,WI
5532550,Hanover,WI
5533150,Hatfield,WI
5533975,Herbster,WI
5535000,Hingham,WI
5535150,Hobart,WI
5535225,Holcombe,WI
5535900,Houlton,WI
5536400,Humbird,WI
5537125,Iron Belt,WI
5537175,Iron River,WI
5538225,Jim Falls,WI
5538600,Juda,WI
5538625,Jump River,WI
5539550,Kieler,WI
5539700,King,WI
5540125,Knowlton,WI
5540450,Krakow,WI
5540550,Kronenwetter,WI
5541160,Lake Arrowhead,WI
5541210,Lake Camelot,WI
5541525,Lake Hallie,WI
5541560,Lake Ivanhoe,WI
5541645,Lake Lorraine,WI
5541770,Lake Shangrila,WI
5541772,Lake Sherwood,WI
5541875,Lake Tomahawk,WI
5542050,Lakewood,WI
5542475,Laona,WI
5542805,Lauderdale Lakes,WI
5543025,Lebanon,WI
5543575,Leopolis,WI
5543725,Lewis,WI
5543985,Lily Lake,WI
5545225,Little Sturgeon,WI
5545600,Long Lake,WI
5549175,Marengo,WI
5551175,Mercer,WI
5552025,Millston,WI
5553200,Minocqua,WI
5553500,Mole Lake,WI
5554625,Mountain,WI
5554875,Mount Pleasant,WI
5555650,Navarino,WI
5556250,Newald,WI
5557008,New Odanah,WI
5558375,Northport,WI
5559500,Ogema,WI
5560950,Packwaukee,WI
5561675,Pella,WI
5561725,Pell Lake,WI
5561750,Pembine,WI
5561800,Pence,WI
5562975,Pine River,WI
5563925,Polonia,WI
5564500,Port Wing,WI
5564550,Post Lake,WI
5564950,Poy Sippi,WI
5565725,Pulcifer,WI
5567475,Richfield,WI
5570815,St. Joseph,WI
5571050,St. Peter,WI
5571585,Sandy Hook,WI
5571850,Saxon,WI
5571950,Sayner,WI
5572650,Sextonville,WI
5574500,Sobieski,WI
5575975,Springfield,WI
5577625,Stone Lake,WI
5577975,Suamico,WI
5578425,Summit Lake,WI
5579100,Taycheedah,WI
5579600,Thornton,WI
5579675,Three Lakes,WI
5579900,Tilleda,WI
5580300,Townsend,WI
5580425,Trego,WI
5581025,Tunnel City,WI
5581090,Turtle Lake,WI
5581150,Tustin,WI
5582450,Van Dyne,WI
5583000,Wabeno,WI
5584150,Waubeka,WI
5584200,Waukau,WI
5584300,Waumandee,WI
5585425,Westboro,WI
5587000,Whittlesey,WI
5587325,Wilmot,WI
5587625,Winchester,WI
5588675,Woodford,WI
5588925,Woodruff,WI
5603245,Arlington,WY
5605625,Bear River,WY
5606480,Beulah,WY
5612860,Carpenter,WY
5629390,Fox Park,WY
5630115,Freedom,WY
5637510,Hillsdale,WY
5641860,Kelly,WY
5649775,Mammoth,WY
5656520,Nordic,WY
5658100,Orin,WY
5658970,Osmond,WY
5667670,Ryan Park,WY
5669700,Shell,WY
5679270,Urie,WY
5683100,Whiting,WY
